id;cycle;s1;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;s2;s20;s21;s3;s4;s5;s6;s7;s8;s9;setting1;setting2
Engine_73;46;518,67;1,3;47,55;521,35;2388,15;8122,66;8,4596;0,03;393;2388;100;642,4;38,83;23,3397;1593,68;1408,65;14,62;21,61;553,46;2388,16;9039,16;0,0012;0,0004
Engine_73;47;518,67;1,3;47,61;521,16;2388,14;8122,14;8,4817;0,03;393;2388;100;642,52;38,9;23,272;1596,73;1409,98;14,62;21,61;553,49;2388,15;9040,61;-0,0012;-0,0001
Engine_73;48;518,67;1,3;47,42;521,83;2388,16;8122,59;8,4433;0,03;395;2388;100;642,86;38,86;23,2784;1596,82;1415,77;14,62;21,61;552,71;2388,11;9043,34;-0,0026;0,0003
Engine_73;49;518,67;1,3;47,58;521,43;2388,15;8121,95;8,3994;0,03;391;2388;100;642,45;38,87;23,2672;1594,91;1408,38;14,62;21,61;553,25;2388,13;9040,01;0,0036;-0,0002
Engine_73;50;518,67;1,3;47,5;521,87;2388,16;8115,9;8,4589;0,03;392;2388;100;642,94;38,86;23,2131;1588,79;1417,73;14,62;21,61;554,16;2388,12;9038,92;-0,003;0,0003
Engine_73;51;518,67;1,3;47,59;521,01;2388,12;8122,42;8,4567;0,03;393;2388;100;642,78;38,75;23,3623;1588,4;1412,4;14,62;21,61;553,62;2388,13;9050,13;0,0001;0,0004
Engine_73;52;518,67;1,3;47,52;521,73;2388,1;8125,65;8,4623;0,03;395;2388;100;642,23;38,85;23,3469;1593,77;1406,91;14,62;21,61;553,15;2388,17;9042,61;-0,0026;0,0003
Engine_73;53;518,67;1,3;47,81;521,28;2388,14;8124,07;8,4437;0,03;394;2388;100;643,8;38,74;23,3021;1592,28;1404,63;14,62;21,61;552,86;2388,14;9042,69;-0,0006;-0,0004
Engine_73;54;518,67;1,3;47,57;520,79;2388,13;8124,87;8,4158;0,03;395;2388;100;643,28;38,79;23,2668;1593,18;1410,35;14,62;21,61;553,04;2388,14;9040,21;-0,0028;0,0002
Engine_73;55;518,67;1,3;47,49;521,32;2388,14;8126,01;8,4306;0,03;395;2388;100;642,9;38,62;23,2848;1595,96;1407,36;14,62;21,61;553,22;2388,18;9045,75;-0,0003;-0,0003
Engine_73;56;518,67;1,3;47,64;520,95;2388,19;8124,27;8,4592;0,03;392;2388;100;642,68;38,72;23,3053;1589,58;1414,79;14,62;21,61;552,67;2388,12;9044,03;0,0002;0,0005
Engine_73;57;518,67;1,3;47,72;521,14;2388,14;8119,63;8,4535;0,03;393;2388;100;643,03;38,93;23,2258;1600,53;1419,22;14,62;21,61;552,63;2388,12;9046,86;0,0003;0
Engine_73;58;518,67;1,3;47,67;520,6;2388,11;8119,13;8,4806;0,03;392;2388;100;642,88;38,88;23,3076;1587,98;1408,7;14,62;21,61;553,39;2388,12;9046,44;0,0013;-0,0004
Engine_73;59;518,67;1,3;47,59;521,05;2388,15;8122,87;8,4623;0,03;393;2388;100;642,76;38,86;23,2647;1596,73;1411,27;14,62;21,61;553,16;2388,11;9046,26;-0,0004;-0,0004
Engine_73;60;518,67;1,3;47,54;521,11;2388,19;8118,41;8,478;0,03;393;2388;100;643,16;38,83;23,3096;1591,75;1410,59;14,62;21,61;553,13;2388,18;9033,06;0,0017;0,0001
Engine_73;61;518,67;1,3;47,53;521,41;2388,12;8123,7;8,4218;0,03;393;2388;100;642,74;38,87;23,3032;1594,95;1407,41;14,62;21,61;552,93;2388,21;9040,98;-0,0011;-0,0004
Engine_73;62;518,67;1,3;47,7;521,4;2388,14;8128,44;8,441;0,03;394;2388;100;642,72;38,95;23,1323;1597,17;1416,65;14,62;21,61;552,51;2388,17;9043,31;-0,0038;0,0002
Engine_73;63;518,67;1,3;47,56;521,2;2388,13;8126,13;8,4503;0,03;393;2388;100;642,79;38,73;23,2284;1586,47;1413,81;14,62;21,61;553,66;2388,12;9036,79;0,0009;0,0002
Engine_73;64;518,67;1,3;47,65;521,37;2388,14;8116,96;8,4645;0,03;394;2388;100;642,66;38,81;23,1885;1591,25;1405,84;14,62;21,61;553;2388,13;9044,09;-0,0001;-0,0004
Engine_73;65;518,67;1,3;47,64;520,89;2388,15;8118,85;8,4773;0,03;394;2388;100;642,92;38,74;23,3093;1598,4;1411,59;14,62;21,61;552,65;2388,17;9047,71;-0,0039;-0,0003
Engine_73;66;518,67;1,3;47,85;521,1;2388,17;8121,22;8,4234;0,03;393;2388;100;642,64;38,76;23,2882;1589,92;1412,68;14,62;21,61;552,83;2388,11;9037,43;-0,0025;0,0001
Engine_73;67;518,67;1,3;47,74;520,95;2388,13;8125,24;8,4054;0,03;393;2388;100;642,73;38,78;23,2522;1591,02;1404,93;14,62;21,61;553,13;2388,15;9041,95;-0,0026;-0,0004
Engine_73;68;518,67;1,3;47,52;521,42;2388,12;8115,35;8,4201;0,03;394;2388;100;642,38;38,6;23,36;1593,98;1414,39;14,62;21,61;552,93;2388,17;9039,97;0,0003;0
Engine_73;69;518,67;1,3;47,6;521,73;2388,13;8124,54;8,4373;0,03;394;2388;100;642;38,98;23,2872;1595,2;1408,61;14,62;21,61;553,41;2388,11;9044,61;-0,0013;0,0001
Engine_73;70;518,67;1,3;47,39;521,13;2388,17;8121,49;8,4159;0,03;393;2388;100;642,15;38,76;23,2359;1590,67;1410,03;14,62;21,61;552,93;2388,18;9035,98;0;0,0005
Engine_73;71;518,67;1,3;47,66;521,21;2388,12;8126,11;8,4314;0,03;393;2388;100;642,73;38,92;23,2102;1585,29;1411,99;14,62;21,61;552,99;2388,17;9042,71;0,0032;-0,0003
Engine_73;72;518,67;1,3;47,46;521,06;2388,12;8120,75;8,4586;0,03;392;2388;100;642,52;38,67;23,2747;1588,18;1407,65;14,62;21,61;553,45;2388,16;9038,03;0,0002;0,0002
Engine_73;73;518,67;1,3;47,64;520,8;2388,19;8120,91;8,4877;0,03;393;2388;100;642,36;38,85;23,3407;1591,77;1408,79;14,62;21,61;552,47;2388,15;9045,1;-0,0021;-0,0004
Engine_73;74;518,67;1,3;47,62;520,96;2388,16;8118,52;8,4517;0,03;394;2388;100;642,68;38,68;23,323;1595,53;1419,89;14,62;21,61;553,43;2388,21;9044,12;0,0011;0,0002
Engine_73;75;518,67;1,3;47,52;521,4;2388,19;8124,56;8,4581;0,03;393;2388;100;642,78;38,72;23,2593;1586,61;1419,3;14,62;21,61;552,95;2388,13;9036,21;-0,0013;0,0004
Engine_73;76;518,67;1,3;47,74;521,36;2388,12;8119,39;8,435;0,03;395;2388;100;642,97;38,72;23,2266;1589,96;1405,75;14,62;21,61;552,65;2388,18;9042,25;-0,0016;-0,0003
Engine_73;77;518,67;1,3;47,63;520,93;2388,15;8117,68;8,4423;0,03;395;2388;100;643,09;38,61;23,2463;1584,59;1409,57;14,62;21,61;552,85;2388,17;9041,34;-0,0022;-0,0001
Engine_73;78;518,67;1,3;47,82;521,44;2388,13;8123,3;8,4498;0,03;394;2388;100;642,75;38,83;23,3036;1590,89;1415,45;14,62;21,61;553,21;2388,14;9042,57;0,0025;0,0002
Engine_73;79;518,67;1,3;47,54;521,62;2388,12;8120,49;8,4605;0,03;394;2388;100;642,53;38,79;23,1894;1593,64;1406,81;14,62;21,61;552,76;2388,14;9036,34;-0,003;0
Engine_73;80;518,67;1,3;47,56;520,79;2388,13;8121,63;8,4248;0,03;392;2388;100;642,39;38,82;23,3137;1588,48;1414,24;14,62;21,61;553,31;2388,13;9040,67;-0,0031;0,0003
Engine_73;81;518,67;1,3;47,66;521,19;2388,13;8132,12;8,4181;0,03;395;2388;100;642,91;38,88;23,3319;1592,86;1414,23;14,62;21,61;553,4;2388,13;9039,37;0,0047;0,0004
Engine_73;82;518,67;1,3;47,58;521,77;2388,14;8124,91;8,475;0,03;395;2388;100;642,91;38,79;23,2823;1582,29;1414,53;14,62;21,61;552,9;2388,15;9040,12;-0,0014;0,0004
Engine_73;83;518,67;1,3;47,59;520,9;2388,15;8122,99;8,4488;0,03;392;2388;100;642,87;38,81;23,237;1597,14;1410,77;14,62;21,61;553,17;2388,15;9040,3;0,0003;0
Engine_73;84;518,67;1,3;47,75;521,5;2388,11;8125,63;8,461;0,03;393;2388;100;642,68;38,86;23,2164;1592,18;1412,62;14,62;21,61;553,04;2388,13;9037,99;0,0002;0,0002
Engine_73;85;518,67;1,3;47,66;520,54;2388,14;8122,57;8,4515;0,03;393;2388;100;642,95;38,91;23,343;1595,72;1419,36;14,62;21,61;552,92;2388,16;9041,62;0;-0,0001
Engine_73;86;518,67;1,3;47,53;521,25;2388,14;8122,13;8,4249;0,03;393;2388;100;642,39;38,93;23,227;1595,28;1410,25;14,62;21,61;553,55;2388,15;9046,82;0,0007;-0,0002
Engine_73;87;518,67;1,3;47,62;520,53;2388,17;8121,25;8,4512;0,03;392;2388;100;642,54;38,6;23,2801;1597,98;1410,25;14,62;21,61;553,53;2388,17;9044,73;-0,0026;-0,0001
Engine_73;88;518,67;1,3;47,62;520,64;2388,18;8125,53;8,4402;0,03;394;2388;100;642,96;38,89;23,3021;1589,71;1418,73;14,62;21,61;553,38;2388,12;9043,97;0,0003;0,0004
Engine_73;89;518,67;1,3;47,65;520,49;2388,16;8116,97;8,4388;0,03;394;2388;100;642,61;38,78;23,3299;1594,17;1415,75;14,62;21,61;553,45;2388,17;9046,29;0,0013;0,0002
Engine_73;90;518,67;1,3;47,64;521,12;2388,1;8123,89;8,4704;0,03;393;2388;100;643,13;38,72;23,2122;1596,9;1407,02;14,62;21,61;553,18;2388,14;9043,09;0,002;-0,0001
Engine_73;91;518,67;1,3;47,67;520,46;2388,11;8129,62;8,4525;0,03;393;2388;100;642,87;38,92;23,1875;1595,7;1408,79;14,62;21,61;553,15;2388,11;9045,76;-0,0007;0,0003
Engine_73;92;518,67;1,3;47,54;521,42;2388,16;8122,25;8,4996;0,03;394;2388;100;643,11;38,77;23,2799;1590,77;1413,66;14,62;21,61;552,51;2388,14;9044,4;0,0015;0,0002
Engine_73;93;518,67;1,3;47,52;520,94;2388,17;8125,76;8,4581;0,03;394;2388;100;642,34;38,8;23,1766;1585,32;1415,61;14,62;21,61;553,45;2388,13;9037,65;0,0009;-0,0004
Engine_73;94;518,67;1,3;47,65;520,84;2388,23;8126,17;8,4574;0,03;394;2388;100;642,98;38,84;23,2116;1595,09;1410,65;14,62;21,61;552,42;2388,15;9043,87;-0,0023;0,0002
Engine_73;95;518,67;1,3;47,69;520,93;2388,13;8120,03;8,4708;0,03;392;2388;100;642,8;38,88;23,2621;1585,73;1405,63;14,62;21,61;553,33;2388,14;9041,66;-0,0009;0,0005
Engine_73;96;518,67;1,3;47,7;521,35;2388,15;8117,16;8,4703;0,03;395;2388;100;642,4;38,77;23,2397;1587,93;1416,02;14,62;21,61;553,1;2388,18;9038,98;0,002;-0,0001
Engine_73;97;518,67;1,3;47,68;521,75;2388,2;8120,13;8,4583;0,03;393;2388;100;642,42;38,86;23,2182;1591,54;1412,69;14,62;21,61;552,91;2388,17;9046,03;-0,0015;-0,0004
Engine_73;98;518,67;1,3;47,73;521,14;2388,17;8118,88;8,4551;0,03;394;2388;100;643,04;38,79;23,1731;1584,4;1407,46;14,62;21,61;553,96;2388,16;9044,54;-0,0006;-0,0005
Engine_73;99;518,67;1,3;47,63;520,74;2388,11;8124,68;8,4782;0,03;392;2388;100;642,69;38,84;23,1483;1588,64;1409,55;14,62;21,61;552,65;2388,18;9041,43;0,004;0,0003
Engine_73;100;518,67;1,3;47,86;520,47;2388,15;8121,05;8,4379;0,03;395;2388;100;642,6;38,65;23,2834;1593,15;1416,94;14,62;21,61;553;2388,12;9037,97;0,0005;-0,0003
Engine_73;101;518,67;1,3;47,55;520,69;2388,16;8122,6;8,4982;0,03;394;2388;100;643,18;38,91;23,2018;1592,06;1417,12;14,62;21,61;552,7;2388,14;9040,69;0;-0,0003
Engine_73;102;518,67;1,3;47,55;520,91;2388,18;8122,15;8,4281;0,03;391;2388;100;642,52;38,71;23,3144;1589,08;1410,26;14,62;21,61;552,9;2388,2;9038,47;0,0016;-0,0003
Engine_73;103;518,67;1,3;47,71;520,84;2388,15;8126,91;8,4743;0,03;394;2388;100;642,98;38,85;23,2295;1592,05;1416,4;14,62;21,61;553,39;2388,15;9045,58;0,0024;0,0002
Engine_73;104;518,67;1,3;47,5;520,89;2388,15;8120,56;8,4482;0,03;393;2388;100;642,7;38,57;23,2197;1593,28;1410,42;14,62;21,61;553,22;2388,16;9038,59;0,0031;-0,0002
Engine_73;105;518,67;1,3;47,57;521,15;2388,19;8126,44;8,4692;0,03;394;2388;100;642,8;38,72;23,1672;1593,44;1417,15;14,62;21,61;553,08;2388,15;9039,67;-0,0024;0,0001
Engine_73;106;518,67;1,3;47,74;521,17;2388,16;8120,35;8,4736;0,03;394;2388;100;643,43;38,79;23,2797;1592,11;1411,53;14,62;21,61;552,81;2388,16;9044,87;-0,001;-0,0005
Engine_73;107;518,67;1,3;47,66;521,27;2388,13;8125,74;8,4417;0,03;393;2388;100;642,91;38,96;23,2353;1591,98;1414,95;14,62;21,61;552,83;2388,18;9046,53;0,0021;-0,0004
Engine_73;108;518,67;1,3;47,64;521,15;2388,14;8124,88;8,442;0,03;393;2388;100;643,18;39;23,1896;1587,43;1406,13;14,62;21,61;553,16;2388,21;9044,22;0,0003;-0,0001
Engine_73;109;518,67;1,3;47,59;521,36;2388,12;8117,54;8,4605;0,03;394;2388;100;643,1;38,98;23,1981;1596,91;1409,55;14,62;21,61;552,87;2388,19;9039,87;-0,002;-0,0004
Engine_73;110;518,67;1,3;47,76;521;2388,13;8117,77;8,4788;0,03;394;2388;100;642,82;38,68;23,2622;1589,74;1417,98;14,62;21,61;553,09;2388,11;9043,84;0,0006;-0,0004
Engine_73;111;518,67;1,3;47,66;520,7;2388,12;8125,94;8,4577;0,03;394;2388;100;642,5;38,68;23,2261;1595,33;1414,26;14,62;21,61;553,35;2388,15;9044,75;-0,0002;0,0004
Engine_73;112;518,67;1,3;47,68;521,21;2388,15;8122,73;8,4386;0,03;393;2388;100;642,7;38,66;23,2766;1589;1410,73;14,62;21,61;552,7;2388,14;9044,67;-0,0023;-0,0001
Engine_73;113;518,67;1,3;47,57;520,76;2388,2;8111,29;8,4604;0,03;394;2388;100;642,74;38,49;23,2763;1598,92;1407,34;14,62;21,61;553,25;2388,1;9036,95;-0,004;0,0004
Engine_73;114;518,67;1,3;47,73;521,02;2388,16;8116,31;8,4671;0,03;394;2388;100;642,61;38,87;23,2563;1602,26;1413,44;14,62;21,61;552,61;2388,2;9046,17;0,0003;0,0004
Engine_73;115;518,67;1,3;47,62;521,01;2388,18;8121,01;8,4679;0,03;393;2388;100;642,93;38,7;23,3029;1588,06;1416,35;14,62;21,61;552,44;2388,22;9044,55;-0,0025;0,0005
Engine_73;116;518,67;1,3;47,57;521,42;2388,13;8119,51;8,4576;0,03;394;2388;100;643,22;38,79;23,2016;1591,41;1411,22;14,62;21,61;552,71;2388,21;9050,86;-0,0002;0,0001
Engine_73;117;518,67;1,3;47,86;520,9;2388,2;8115,21;8,4469;0,03;393;2388;100;642,57;38,54;23,2127;1588,76;1408,82;14,62;21,61;552,55;2388,2;9049,92;-0,0007;0,0002
Engine_73;118;518,67;1,3;47,69;520,63;2388,19;8118,08;8,451;0,03;392;2388;100;642,85;38,83;23,3029;1585,02;1410,61;14,62;21,61;552,76;2388,15;9048,39;0;0
Engine_73;119;518,67;1,3;47,79;520,69;2388,23;8117,47;8,4762;0,03;393;2388;100;642,9;38,57;23,282;1593,55;1413,96;14,62;21,61;552,76;2388,12;9040,49;0,0026;-0,0001
Engine_73;120;518,67;1,3;47,89;520,78;2388,18;8126,44;8,4966;0,03;395;2388;100;642,74;38,83;23,2151;1588,91;1414,69;14,62;21,61;552,68;2388,17;9038,78;-0,0008;0,0004
Engine_73;121;518,67;1,3;47,71;521,22;2388,16;8120,31;8,4833;0,03;394;2388;100;642,77;38,61;23,3283;1593,2;1413,96;14,62;21,61;552,32;2388,16;9038,64;0,0012;0,0004
Engine_73;122;518,67;1,3;47,68;520,18;2388,13;8121,72;8,4749;0,03;395;2388;100;642,82;38,94;23,3425;1592,53;1407,56;14,62;21,61;552,42;2388,18;9039,12;0,002;-0,0003
Engine_73;123;518,67;1,3;47,86;520,64;2388,21;8124,76;8,4231;0,03;395;2388;100;642,43;38,85;23,2557;1594,55;1415,01;14,62;21,61;552,5;2388,2;9037,96;0,004;0,0003
Engine_73;124;518,67;1,3;47,69;521,23;2388,12;8122,55;8,4531;0,03;392;2388;100;643,09;38,67;23,3273;1588,65;1416,84;14,62;21,61;552,65;2388,17;9036,02;0,0017;0,0005
Engine_73;125;518,67;1,3;47,71;520,48;2388,17;8118,88;8,454;0,03;395;2388;100;642,75;38,97;23,1707;1593,33;1405,12;14,62;21,61;553,09;2388,19;9042,73;0,0008;0,0002
Engine_73;126;518,67;1,3;47,79;521,11;2388,18;8121,58;8,4395;0,03;393;2388;100;642,11;38,63;23,2148;1591,12;1417,02;14,62;21,61;553,05;2388,2;9033,99;-0,0009;-0,0004
Engine_73;127;518,67;1,3;47,79;520,63;2388,15;8119,54;8,47;0,03;394;2388;100;643,23;38,58;23,2371;1590,17;1417,42;14,62;21,61;553,45;2388,15;9043,41;-0,0017;0,0001
Engine_73;128;518,67;1,3;47,78;520,98;2388,15;8119,82;8,4494;0,03;393;2388;100;642,25;38,69;23,2167;1592,24;1413,28;14,62;21,61;552,69;2388,23;9045,87;-0,0032;0,0002
Engine_73;129;518,67;1,3;47,71;521,05;2388,17;8119,09;8,4737;0,03;395;2388;100;642,96;38,78;23,2072;1592,71;1419,95;14,62;21,61;552,12;2388,22;9040,91;-0,0011;0
Engine_73;130;518,67;1,3;47,59;520,92;2388,18;8120,56;8,4595;0,03;393;2388;100;642,65;38,62;23,2804;1592,92;1415,93;14,62;21,61;553,02;2388,16;9043,77;-0,0008;0,0004
Engine_73;131;518,67;1,3;47,7;521,06;2388,21;8125,03;8,4631;0,03;393;2388;100;642,34;38,67;23,2041;1591,47;1419,91;14,62;21,61;552,31;2388,2;9044,81;-0,0008;-0,0001
Engine_73;132;518,67;1,3;47,65;520,26;2388,2;8119;8,4878;0,03;395;2388;100;643,74;38,68;23,2779;1600,66;1409,79;14,62;21,61;553,35;2388,2;9037,84;-0,0023;-0,0001
Engine_73;133;518,67;1,3;47,74;520,57;2388,18;8119,52;8,4631;0,03;396;2388;100;643,35;38,68;23,2144;1593,74;1411,83;14,62;21,61;552,81;2388,17;9041,91;-0,0016;-0,0002
Engine_73;134;518,67;1,3;47,53;520,88;2388,18;8116,16;8,4666;0,03;395;2388;100;643,12;38,69;23,1478;1593,18;1410,94;14,62;21,61;553,16;2388,16;9046,04;-0,0004;-0,0002
Engine_73;135;518,67;1,3;47,72;520,33;2388,16;8123,13;8,451;0,03;395;2388;100;643,15;38,76;23,189;1588,12;1411,93;14,62;21,61;553,1;2388,21;9045,63;0,0008;0,0001
Engine_73;136;518,67;1,3;47,82;520,84;2388,15;8118,26;8,4622;0,03;393;2388;100;642,59;38,75;23,1394;1596,44;1412,3;14,62;21,61;552,18;2388,15;9043,72;0,0046;-0,0002
Engine_73;137;518,67;1,3;47,71;520,78;2388,2;8120,85;8,5041;0,03;394;2388;100;642,98;38,52;23,1236;1595,51;1409,53;14,62;21,61;552,28;2388,16;9044,91;0,001;-0,0004
Engine_73;138;518,67;1,3;47,72;520,85;2388,18;8122,38;8,4586;0,03;393;2388;100;642,57;38,64;23,3219;1596,05;1407,98;14,62;21,61;552,99;2388,17;9044,01;0,0035;-0,0004
Engine_73;139;518,67;1,3;47,85;520,57;2388,18;8124,72;8,4704;0,03;393;2388;100;642,85;38,79;23,2042;1595,28;1414,18;14,62;21,61;553,81;2388,19;9051,25;-0,001;0
Engine_73;140;518,67;1,3;47,71;520,37;2388,17;8119,53;8,4384;0,03;394;2388;100;643,52;38,66;23,1758;1598,76;1414,51;14,62;21,61;551,98;2388,19;9036,33;0,0039;0,0003
Engine_73;141;518,67;1,3;47,66;520,33;2388,13;8118,53;8,4427;0,03;394;2388;100;642,33;38,65;23,237;1597,69;1412,01;14,62;21,61;553,02;2388,18;9048,01;-0,0002;-0,0004
Engine_73;142;518,67;1,3;47,67;520,63;2388,19;8125,37;8,5014;0,03;394;2388;100;642,77;38,65;23,1028;1602,05;1420,47;14,62;21,61;552,99;2388,2;9046,61;0;0,0004
Engine_73;143;518,67;1,3;47,76;520,99;2388,19;8124,2;8,4591;0,03;395;2388;100;643,03;38,7;23,2292;1594,99;1411,24;14,62;21,61;552,49;2388,15;9041,72;-0,0028;-0,0001
Engine_73;144;518,67;1,3;47,96;521,09;2388,26;8124,97;8,4619;0,03;393;2388;100;643,16;38,64;23,1958;1594,72;1415,77;14,62;21,61;552,66;2388,15;9036,39;0,0004;0,0003
Engine_73;145;518,67;1,3;47,87;520,44;2388,12;8118,59;8,4522;0,03;394;2388;100;643,41;38,86;23,1755;1595,09;1418,66;14,62;21,61;552,97;2388,2;9030,6;0,0005;0,0004
Engine_73;146;518,67;1,3;47,9;520,78;2388,19;8119,29;8,4132;0,03;395;2388;100;642,85;38,7;23,2102;1597,87;1410,05;14,62;21,61;552,84;2388,21;9038,27;0,0016;0,0003
Engine_73;147;518,67;1,3;47,76;520,72;2388,21;8122,96;8,4787;0,03;393;2388;100;642,66;38,69;23,2188;1590,98;1422,89;14,62;21,61;553,06;2388,18;9040,55;0,0001;0,0001
Engine_73;148;518,67;1,3;47,65;520,93;2388,19;8121,56;8,4801;0,03;393;2388;100;643,12;38,82;23,1505;1598,12;1422,58;14,62;21,61;553,18;2388,18;9037,65;0,0044;0,0002
Engine_73;149;518,67;1,3;47,73;520,55;2388,2;8125,47;8,4672;0,03;394;2388;100;642,98;38,82;23,1535;1592,36;1410,1;14,62;21,61;552,72;2388,23;9041,71;0,0005;-0,0004
Engine_73;150;518,67;1,3;47,62;520,57;2388,26;8120,28;8,4818;0,03;393;2388;100;643,17;38,79;23,2836;1597,11;1411,49;14,62;21,61;552,95;2388,17;9039,42;0,0007;0,0001
Engine_73;151;518,67;1,3;47,71;520,91;2388,2;8116,92;8,4776;0,03;395;2388;100;643,25;38,77;23,2065;1600,8;1420,53;14,62;21,61;552,89;2388,14;9041,54;0,0003;0,0001
Engine_73;152;518,67;1,3;47,91;520,22;2388,21;8122,47;8,4657;0,03;393;2388;100;642,88;38,76;23,2783;1591,25;1413,92;14,62;21,61;553,48;2388,23;9045,21;-0,0009;-0,0004
Engine_73;153;518,67;1,3;47,91;520,76;2388,25;8118,88;8,4893;0,03;395;2388;100;643,19;38,74;23,2197;1593,86;1422,71;14,62;21,61;553;2388,23;9047,85;0,0033;-0,0002
Engine_73;154;518,67;1,3;47,8;520,96;2388,22;8118,21;8,4752;0,03;394;2388;100;643,29;38,6;23,1894;1586,19;1412,11;14,62;21,61;552,28;2388,2;9040,75;0,0001;0
Engine_73;155;518,67;1,3;47,86;520,7;2388,24;8117,16;8,4953;0,03;395;2388;100;642,35;38,75;23,1465;1597,84;1417;14,62;21,61;552,45;2388,19;9043,65;0,003;0,0004
Engine_73;156;518,67;1,3;47,93;520,14;2388,2;8117,21;8,4662;0,03;395;2388;100;642,96;38,52;23,2208;1593,46;1413,42;14,62;21,61;552,12;2388,2;9041,43;-0,0013;0
Engine_73;157;518,67;1,3;47,7;520,69;2388,19;8120,07;8,5008;0,03;393;2388;100;643;38,45;23,2712;1598,72;1422,72;14,62;21,61;552,14;2388,18;9038,56;0,0001;-0,0001
Engine_73;158;518,67;1,3;47,65;520,66;2388,17;8119,23;8,5096;0,03;395;2388;100;642,89;38,71;23,2537;1600,97;1418,75;14,62;21,61;552,35;2388,21;9044,2;-0,0005;0,0004
Engine_73;159;518,67;1,3;47,78;520,69;2388,21;8117,96;8,4869;0,03;392;2388;100;643,26;38,68;23,1723;1594,71;1415,64;14,62;21,61;552,4;2388,21;9039,74;-0,0015;-0,0004
Engine_73;160;518,67;1,3;47,9;520,23;2388,22;8117,24;8,4974;0,03;394;2388;100;642,92;38,72;23,1987;1587,93;1411,88;14,62;21,61;552,35;2388,18;9036,48;0,0021;0
Engine_73;161;518,67;1,3;47,9;520,22;2388,21;8113,53;8,4769;0,03;395;2388;100;643,22;38,5;23,1507;1591,04;1421,48;14,62;21,61;552,6;2388,2;9036,35;-0,0017;0,0005
Engine_73;162;518,67;1,3;47,8;520,2;2388,21;8121,14;8,4889;0,03;395;2388;100;643,13;38,61;23,2891;1584,75;1416,57;14,62;21,61;552,29;2388,23;9038,33;0,0034;-0,0004
Engine_73;163;518,67;1,3;47,83;520,89;2388,24;8114,88;8,4577;0,03;395;2388;100;642,99;38,41;23,0721;1597,12;1417,03;14,62;21,61;552,25;2388,19;9047,07;0,0003;-0,0002
Engine_73;164;518,67;1,3;47,81;520,39;2388,24;8119,09;8,5091;0,03;394;2388;100;642,93;38,58;23,249;1593,49;1414,29;14,62;21,61;552,53;2388,22;9042,31;-0,0005;0,0002
Engine_73;165;518,67;1,3;47,89;520,91;2388,23;8120,92;8,4656;0,03;392;2388;100;643,43;38,56;23,2545;1592,84;1412,79;14,62;21,61;552,5;2388,17;9045,09;0,0012;0,0002
Engine_73;166;518,67;1,3;47,71;520,75;2388,22;8119,16;8,515;0,03;395;2388;100;642,86;38,85;23,1931;1601,77;1419,18;14,62;21,61;551,99;2388,18;9052,65;0,0005;0,0003
Engine_73;167;518,67;1,3;47,74;520,12;2388,21;8118,48;8,5001;0,03;394;2388;100;643,22;38,68;23,2919;1593,12;1422,14;14,62;21,61;552,35;2388,25;9051,18;-0,0022;0
Engine_73;168;518,67;1,3;47,93;520,3;2388,16;8121,05;8,4785;0,03;395;2388;100;643,48;38,75;23,1913;1597,45;1420,03;14,62;21,61;552,69;2388,24;9043,06;-0,0032;0,0005
Engine_73;169;518,67;1,3;48,04;520,65;2388,24;8119,41;8,4541;0,03;396;2388;100;643,01;38,42;23,0518;1603,56;1417,6;14,62;21,61;552,24;2388,24;9030,73;0,0012;0
Engine_73;170;518,67;1,3;47,79;520,11;2388,25;8116,17;8,4701;0,03;395;2388;100;642,92;38,62;23,1322;1600,25;1420,09;14,62;21,61;551,51;2388,21;9042,82;0,0008;-0,0003
Engine_73;171;518,67;1,3;47,88;520,33;2388,31;8121,01;8,4675;0,03;395;2388;100;643,67;38,51;23,2073;1594,65;1414,4;14,62;21,61;552,14;2388,24;9038,74;0,0024;0,0001
Engine_73;172;518,67;1,3;47,97;520,74;2388,25;8119,34;8,5144;0,03;395;2388;100;643,41;38,68;23,0157;1594,61;1426,06;14,62;21,61;552,14;2388,3;9042,55;0,0005;-0,0002
Engine_73;173;518,67;1,3;47,81;520,21;2388,24;8121,49;8,493;0,03;395;2388;100;642,5;38,6;23,2476;1594,41;1415,17;14,62;21,61;552,64;2388,18;9042,56;-0,0003;-0,0002
Engine_73;174;518,67;1,3;47,91;520,5;2388,28;8110,45;8,4736;0,03;395;2388;100;643,18;38,61;23,1194;1599,3;1425,39;14,62;21,61;551,34;2388,24;9041,89;0,0001;-0,0002
Engine_73;175;518,67;1,3;47,96;519,73;2388,23;8116,74;8,4684;0,03;396;2388;100;643,25;38,68;23,1712;1591,7;1423,68;14,62;21,61;551,38;2388,22;9040,6;0,0001;-0,0001
Engine_73;176;518,67;1,3;47,67;520,81;2388,22;8120,67;8,5098;0,03;394;2388;100;643,52;38,63;23,1645;1601,43;1422,53;14,62;21,61;551,9;2388,26;9042,92;0,0043;0,0002
Engine_73;177;518,67;1,3;47,86;520,82;2388,29;8121,11;8,4669;0,03;395;2388;100;643,31;38,66;23,1596;1596,5;1427,06;14,62;21,61;551,9;2388,23;9042,02;-0,0017;-0,0004
